date,location_id,lat,lon,depth,habitat,species,count,biomass_kg,water_temp,salinity,dissolved_oxygen,pH,chlorophyll,river_discharge,rainfall,air_temp,tide_height,current_speed,fishing_effort,sampling_gear,observation_method,season,moon_phase
01-06-2021,LOC02,13.45,57.89,50,seagrass,Snapper,48,154.7,25.32401252,34.61990496,5.115480516,8.102327874,2.228556432,61.75506577,50.96210559,28.13205229,1.616144205,0.379522615,12,net,catch,summer,last_quarter
01-07-2021,LOC01,12.34,56.78,30,reef,Tuna,46,236.7,22.48296211,35.14153429,5.350877628,8.011738984,1.792145722,56.78154891,33.98109069,22.52888477,1.228542795,0.206089527,11,net,catch,summer,new
01-07-2021,LOC01,12.34,56.78,30,reef,Sardine,200,517,22.32134483,34.65293072,5.032654057,8.163644138,1.660889091,52.84243,33.8177679,22.43282291,1.233371421,0.238804134,5,longline,catch,summer,last_quarter
01-07-2021,LOC01,12.34,56.78,30,reef,Snapper,53,328.1,21.80378795,35.11198371,5.134374467,8.114097793,1.290395869,55.80552578,27.00973812,24.13512345,1.230773215,0.315423949,8,trawl,visual,summer,full
01-07-2021,LOC02,13.45,57.89,50,seagrass,Tuna,53,250.1,20.9993306,34.48729494,5.026412327,8.161421041,1.308148983,63.1008664,32.30841899,24.24794756,1.256147391,0.370447749,18,net,acoustic,summer,full
01-07-2021,LOC02,13.45,57.89,50,seagrass,Sardine,189,327.7,21.25094003,35.20510601,5.040820963,8.218730328,0.978685621,58.7350616,29.36023488,23.50659866,1.24390156,0.21052635,18,trawl,visual,summer,first_quarter
01-07-2021,LOC02,13.45,57.89,50,seagrass,Snapper,49,295.2,22.3360465,34.70951991,4.678827315,8.132049536,1.466049477,46.5718913,35.63298355,23.41631964,1.273219837,0.357109477,9,net,visual,summer,new
01-08-2021,LOC01,12.34,56.78,30,reef,Tuna,40,276.9,21.79722774,35.048802,5.311893957,8.073536385,1.155957191,75.37523232,23.56488324,21.77301506,1.072445761,0.327901063,11,trawl,catch,summer,first_quarter
01-08-2021,LOC01,12.34,56.78,30,reef,Sardine,199,316.4,20.78122341,34.80568341,5.795478733,8.125329158,0.740433646,81.71228012,20.14597861,21.22685121,1.059356313,0.375412629,16,net,acoustic,summer,full
01-08-2021,LOC01,12.34,56.78,30,reef,Snapper,61,270.5,21.76906454,35.31439815,5.841988791,8.21338221,0.824759487,75.70419127,18.1382363,21.02624165,1.083588195,0.347142256,16,trawl,visual,summer,first_quarter
01-08-2021,LOC02,13.45,57.89,50,seagrass,Tuna,38,155.1,23.47944195,34.77430777,5.514403528,8.035232941,1.645802124,86.19500681,25.50381724,20.45704503,1.061817099,0.343928448,19,longline,visual,summer,new
01-08-2021,LOC02,13.45,57.89,50,seagrass,Sardine,201,303.2,21.35763411,35.60644185,5.721833962,8.02039935,1.224440288,85.15515216,15.72756006,21.79594306,1.060304441,0.384961771,13,longline,catch,summer,new
01-08-2021,LOC02,13.45,57.89,50,seagrass,Snapper,51,226.3,20.22686083,34.98014686,5.588490921,8.084778662,1.011079918,75.92354038,14.41465826,22.2808827,1.067001376,0.401984676,12,longline,acoustic,summer,last_quarter
01-09-2021,LOC01,12.34,56.78,30,reef,Tuna,44,219.7,20.17017694,34.76893646,6.132870735,8.146631942,1.145194688,97.39171542,9.461553062,21.76923621,1.003726913,0.532227921,15,longline,visual,autumn,first_quarter
01-09-2021,LOC01,12.34,56.78,30,reef,Sardine,197,307.7,19.77354542,35.37363603,6.011482014,8.04413362,1.124384886,105.7866163,20.43981448,21.21958493,1.000167313,0.573913947,17,trawl,acoustic,autumn,first_quarter
01-09-2021,LOC01,12.34,56.78,30,reef,Snapper,41,143.6,18.68970325,33.98113575,6.006539045,8.044084709,0.884634967,106.6137819,16.7922864,21.23128202,1.000223991,0.533605716,5,net,catch,autumn,full
01-09-2021,LOC02,13.45,57.89,50,seagrass,Tuna,42,237.5,18.91538938,35.70625653,6.204819768,8.114494274,1.047169853,97.90967744,23.39261976,20.62922183,1.000138726,0.543596718,17,trawl,visual,autumn,full
01-09-2021,LOC02,13.45,57.89,50,seagrass,Sardine,204,221.5,20.72982879,35.90445727,6.285065789,8.018695776,1.217456401,114.2210635,17.7159501,21.10144743,1.010045269,0.513336808,8,trawl,acoustic,autumn,last_quarter
01-09-2021,LOC02,13.45,57.89,50,seagrass,Snapper,57,343.4,19.21682014,34.43153871,5.568795391,8.086679323,0.82552182,84.48980588,22.26509378,20.55002962,1.002890231,0.47227138,11,net,acoustic,autumn,last_quarter
01-10-2021,LOC01,12.34,56.78,30,reef,Tuna,66,339.7,20.20003647,35.21772917,6.343913309,8.125491035,1.299532228,95.82840119,29.9707664,18.75621501,1.05241723,0.651267402,12,net,acoustic,autumn,full
01-10-2021,LOC01,12.34,56.78,30,reef,Sardine,175,181.9,21.79886408,34.97244895,6.261520934,8.070844246,0.828807294,133.662252,27.68137694,20.08468644,1.057252846,0.556840717,12,longline,visual,autumn,new
01-10-2021,LOC01,12.34,56.78,30,reef,Snapper,59,226.4,19.9925988,34.59919058,6.24507632,8.104741343,0.765599931,103.1963379,22.12085553,20.00099138,1.0494253,0.554544856,9,net,acoustic,autumn,first_quarter
01-10-2021,LOC02,13.45,57.89,50,seagrass,Tuna,56,180.5,20.01590985,35.10765131,6.295094217,8.145403142,0.77316562,122.1363386,21.08897969,21.96816824,1.051873857,0.586455319,9,net,visual,autumn,full
01-10-2021,LOC02,13.45,57.89,50,seagrass,Sardine,167,326.6,20.23941465,35.39827202,6.452833151,8.084665136,1.165381605,141.9658668,17.31745685,22.57370447,1.027676883,0.610863658,11,net,acoustic,autumn,first_quarter
01-10-2021,LOC02,13.45,57.89,50,seagrass,Snapper,48,241.5,20.41781017,34.6070117,6.442024877,8.109919058,0.903809476,116.9371818,17.2180207,22.1945726,1.081257305,0.611583022,19,trawl,visual,autumn,last_quarter
01-11-2021,LOC01,12.34,56.78,30,reef,Tuna,45,220.9,21.96917817,36.10707631,6.775635208,8.066706114,1.630202947,145.8198143,27.97604226,25.12267825,1.245932406,0.617658526,6,longline,acoustic,autumn,first_quarter
01-11-2021,LOC01,12.34,56.78,30,reef,Sardine,199,463.6,22.48980388,35.7951094,6.897884961,8.098595846,1.301909965,149.1197746,37.38301484,24.01468014,1.216607849,0.679701573,18,trawl,catch,autumn,last_quarter
01-11-2021,LOC01,12.34,56.78,30,reef,Snapper,49,117.5,22.70541053,34.76095847,7.127674725,8.07532659,1.697845264,139.3321318,35.56874077,24.73683653,1.230245291,0.723032825,12,longline,acoustic,autumn,first_quarter
01-11-2021,LOC02,13.45,57.89,50,seagrass,Tuna,47,325.1,21.73656068,34.31042537,6.667158382,8.133022128,1.64937688,144.3238368,29.38521475,24.76686729,1.198973733,0.73115256,19,net,catch,autumn,full
01-11-2021,LOC02,13.45,57.89,50,seagrass,Sardine,182,319.1,20.68978668,34.69864032,6.647446356,8.027649771,2.016707983,146.0298954,36.8984379,23.69097763,1.24255219,0.721432615,10,net,visual,autumn,last_quarter
01-11-2021,LOC02,13.45,57.89,50,seagrass,Snapper,45,161.7,20.52225094,34.86921905,6.877324742,8.035693498,1.48965754,143.8387958,24.21995997,23.08487534,1.26783747,0.692558017,8,net,visual,autumn,last_quarter
01-12-2021,LOC01,12.34,56.78,30,reef,Tuna,50,218.5,25.46781978,35.09755199,7.125880801,8.106593691,2.245629185,150.9459253,53.92344358,27.87082277,1.459817049,0.609592798,18,longline,acoustic,winter,last_quarter
01-12-2021,LOC01,12.34,56.78,30,reef,Sardine,178,424.7,24.72032317,34.74396929,7.280176372,8.047635643,1.760553993,152.1138648,51.95227466,27.49634303,1.545498874,0.709928931,19,trawl,catch,winter,first_quarter
01-12-2021,LOC01,12.34,56.78,30,reef,Snapper,60,312.9,25.77253981,35.27757284,7.008843401,8.059543701,2.020301377,149.7198222,50.9659079,29.20652531,1.473823334,0.721114451,12,longline,catch,winter,first_quarter
01-12-2021,LOC02,13.45,57.89,50,seagrass,Tuna,41,239.7,25.31909483,35.62955742,6.981006938,8.083391574,2.811195532,153.9423765,46.40259227,26.30573624,1.452935782,0.746828468,5,net,acoustic,winter,full
01-12-2021,LOC02,13.45,57.89,50,seagrass,Sardine,189,298,23.92442771,35.11214865,7.120191857,8.116626616,1.757163881,156.7748484,46.28069536,26.47846136,1.452872385,0.765057917,8,trawl,catch,winter,last_quarter
01-12-2021,LOC02,13.45,57.89,50,seagrass,Snapper,38,125,24.26162342,34.69191246,6.829836076,8.046120838,1.910104081,137.8339628,51.67521184,27.05169832,1.524042159,0.725386423,13,net,visual,winter,full
01-01-2022,LOC01,12.34,56.78,30,reef,Tuna,47,147.5,26.49762425,34.12974851,6.86949233,8.093909739,2.359472291,163.4105313,67.74491437,30.72609836,1.708658721,0.623247836,13,net,acoustic,winter,first_quarter
01-01-2022,LOC01,12.34,56.78,30,reef,Sardine,186,373.3,27.28485083,34.59330479,6.758118367,8.09115704,2.527240007,149.349186,70.40428102,29.70565228,1.729994654,0.695087864,10,net,catch,winter,first_quarter
01-01-2022,LOC01,12.34,56.78,30,reef,Snapper,49,202.5,27.51389821,35.00563885,6.84641069,8.067536854,2.054331399,144.2280646,61.1582217,30.08599348,1.714865308,0.618222163,5,net,visual,winter,full
01-01-2022,LOC02,13.45,57.89,50,seagrass,Tuna,44,232.2,27.98508177,34.46121934,6.608643916,8.179141472,2.222956066,132.8618295,64.80450539,29.90980759,1.709955896,0.65795642,7,longline,visual,winter,full
01-01-2022,LOC02,13.45,57.89,50,seagrass,Sardine,204,458.2,26.87948138,34.20891649,6.717100732,8.097264778,2.849701627,132.9354504,64.57740059,30.67514466,1.64080521,0.724894389,6,net,catch,winter,full
01-01-2022,LOC02,13.45,57.89,50,seagrass,Snapper,49,272,25.12270951,34.60761038,6.89366643,8.090251006,2.643283219,151.1949357,68.04225868,29.78572506,1.666255616,0.650431018,17,net,catch,winter,new
01-02-2022,LOC01,12.34,56.78,30,reef,Tuna,48,246.1,26.26634715,34.36095582,6.877237832,8.07267311,2.270782437,137.3524739,76.04754007,33.30109291,1.939769721,0.622927957,6,longline,visual,winter,last_quarter
01-02-2022,LOC01,12.34,56.78,30,reef,Sardine,195,235.9,29.77678853,35.57074038,6.740540161,8.078669751,3.215508737,134.277424,88.8433493,31.44615069,1.919775842,0.584694048,18,net,acoustic,winter,last_quarter
01-02-2022,LOC01,12.34,56.78,30,reef,Snapper,44,236.3,28.83690517,35.96769059,6.502675163,8.164551453,2.944451528,133.2640731,77.37696988,33.56493705,1.934404403,0.624806035,18,longline,catch,winter,first_quarter
01-02-2022,LOC02,13.45,57.89,50,seagrass,Tuna,48,227,29.74959191,35.62888948,6.728050656,8.100585821,2.151008793,130.1670282,64.88339082,33.66608965,1.937187164,0.649983701,19,longline,visual,winter,new
01-02-2022,LOC02,13.45,57.89,50,seagrass,Sardine,183,321,29.4147883,36.38371795,6.666905109,8.15247493,3.119206471,139.7946214,75.03040375,30.14139112,1.92822133,0.640586785,7,longline,catch,winter,first_quarter
01-02-2022,LOC02,13.45,57.89,50,seagrass,Snapper,43,247.2,29.98166764,35.31080066,6.492550149,8.109877814,2.51047003,103.1355802,76.73116777,32.52014268,1.960008528,0.678566791,13,longline,catch,winter,last_quarter
01-03-2022,LOC01,12.34,56.78,30,reef,Tuna,48,361.5,31.4800992,35.55969858,5.922442409,8.055840018,3.236672365,88.99338736,78.80781825,32.88522205,1.993669979,0.482265135,18,longline,visual,spring,new
01-03-2022,LOC01,12.34,56.78,30,reef,Sardine,208,407,29.726296,35.39517029,5.693427024,8.074149289,3.205211374,93.85915225,71.95596645,33.66855534,1.996849959,0.49775024,10,longline,acoustic,spring,new
01-03-2022,LOC01,12.34,56.78,30,reef,Snapper,43,176.8,28.84016071,34.77904499,5.963340489,8.067789587,3.176610983,95.53930622,84.90095436,33.28117317,1.998784028,0.456703006,16,net,visual,spring,first_quarter
01-03-2022,LOC02,13.45,57.89,50,seagrass,Tuna,50,223.2,29.09896597,35.7878388,5.659444278,8.02793246,3.332990893,113.5676316,76.27508531,32.36791418,1.999050935,0.38364501,5,longline,acoustic,spring,full
01-03-2022,LOC02,13.45,57.89,50,seagrass,Sardine,194,397.8,31.13378927,36.05344237,5.884630305,8.099158164,3.546616566,84.77800725,85.13790535,31.98168447,1.999973749,0.487869048,17,longline,acoustic,spring,new
01-03-2022,LOC02,13.45,57.89,50,seagrass,Snapper,48,233.8,30.07011316,35.28558703,5.805676245,8.136984625,3.245802929,126.036263,78.11947905,32.5419182,1.998522457,0.540955208,15,net,catch,spring,new
01-04-2022,LOC01,12.34,56.78,30,reef,Tuna,51,305.8,28.7255284,34.07880777,5.116680506,8.037029347,2.472075088,73.45389241,70.03636135,31.49339746,1.95104885,0.377974607,10,trawl,catch,spring,first_quarter
01-04-2022,LOC01,12.34,56.78,30,reef,Sardine,205,365.6,29.65787349,35.29208454,5.318476499,8.101824038,2.256539533,77.11713784,79.79150832,31.9160838,1.880724282,0.355938078,7,longline,visual,spring,first_quarter
01-04-2022,LOC01,12.34,56.78,30,reef,Snapper,50,318.9,29.32787677,35.40765804,5.359646611,8.138297773,2.637427947,85.90659936,87.0339665,32.07406853,1.977021806,0.372596353,13,longline,catch,spring,new
01-04-2022,LOC02,13.45,57.89,50,seagrass,Tuna,45,246.8,30.54785221,35.45971184,5.804340091,8.117939804,3.137603224,71.92872927,72.97345806,33.90292006,1.927506805,0.440244028,10,net,acoustic,spring,full
01-04-2022,LOC02,13.45,57.89,50,seagrass,Sardine,211,480.6,27.61865386,34.89237777,5.856458759,8.089310157,2.325881796,93.93048885,79.39272466,32.12613956,1.941997372,0.454117596,8,net,visual,spring,first_quarter
01-04-2022,LOC02,13.45,57.89,50,seagrass,Snapper,48,247,29.15515898,35.52282006,5.326931434,8.018903744,3.050357441,81.31238328,78.38196788,32.60388079,1.940802406,0.439374135,15,longline,acoustic,spring,new
01-05-2022,LOC01,12.34,56.78,30,reef,Tuna,41,133.9,27.9997881,34.16044479,5.112327929,8.078318626,1.874491511,60.58910572,63.09980969,27.90079366,1.712807753,0.398545228,13,longline,catch,spring,last_quarter
01-05-2022,LOC01,12.34,56.78,30,reef,Sardine,203,450.6,25.69038303,35.23468033,5.588572961,8.131996808,2.942023924,58.52787711,64.63390838,30.38127139,1.784455651,0.27860616,14,net,visual,spring,last_quarter
01-05-2022,LOC01,12.34,56.78,30,reef,Snapper,43,211.3,27.83980857,35.23010932,5.33284469,8.10413591,2.923048599,59.79285821,68.12092136,29.16673741,1.651449397,0.350286165,8,longline,acoustic,spring,full
01-05-2022,LOC02,13.45,57.89,50,seagrass,Tuna,49,259.1,25.58622027,35.51914496,5.025218035,8.170565849,2.473649296,58.74579667,70.89477289,29.10250703,1.791689762,0.316969998,14,net,catch,spring,full
01-05-2022,LOC02,13.45,57.89,50,seagrass,Sardine,199,338,27.10777399,34.0715948,4.998178733,8.099621635,2.779113357,48.98642815,73.2868806,29.31544398,1.778972704,0.403662797,9,net,visual,spring,full
01-05-2022,LOC02,13.45,57.89,50,seagrass,Snapper,45,291,26.68320682,34.97878309,5.152005962,8.050687994,2.483294484,56.75195842,70.70104739,31.20742503,1.764117149,0.316097262,19,longline,catch,spring,full
01-06-2022,LOC01,12.34,56.78,30,reef,Tuna,51,205.6,24.04316329,35.72352935,4.968715704,8.182017705,1.845909122,52.91205201,61.96338362,25.94261326,1.594322137,0.364329507,19,net,visual,summer,full
01-06-2022,LOC01,12.34,56.78,30,reef,Sardine,202,449.4,23.99169111,34.64995799,4.930523433,8.028559228,1.873231705,51.1879654,48.00225529,26.72862351,1.500995083,0.267212827,7,trawl,visual,summer,first_quarter
01-06-2022,LOC01,12.34,56.78,30,reef,Snapper,45,214.2,25.36548735,35.78288977,5.101731909,8.011329273,2.136198689,62.32863743,48.89201915,27.99563481,1.534478394,0.225723042,16,net,catch,summer,first_quarter
01-06-2022,LOC02,13.45,57.89,50,seagrass,Tuna,55,218.2,24.93668014,34.81714161,5.279827276,8.147717416,2.148581884,51.45630314,51.96614888,26.13801764,1.457191954,0.244397787,5,net,acoustic,summer,last_quarter
01-06-2022,LOC02,13.45,57.89,50,seagrass,Sardine,198,435.6,22.13848163,35.15112911,4.9773292,8.097468594,2.211959754,49.25231078,44.29896572,26.85859733,1.496622251,0.305746696,12,net,acoustic,summer,new
01-06-2022,LOC02,13.45,57.89,50,seagrass,Snapper,39,245.3,23.2653885,35.08982334,4.8829243,8.081464481,1.728557749,48.30449284,59.20627807,25.73556964,1.558347257,0.234903271,17,longline,visual,summer,full
01-07-2022,LOC01,12.34,56.78,30,reef,Tuna,53,214.9,22.26484935,36.2291218,5.41238878,8.057353109,1.694272231,48.38350208,26.11816181,25.01951092,1.201559489,0.379097532,18,net,visual,summer,new
01-07-2022,LOC01,12.34,56.78,30,reef,Sardine,219,480.9,22.10636253,34.19046409,5.156749635,8.153950482,1.140723513,63.08632363,36.65770848,24.75014826,1.213240007,0.292071657,19,longline,catch,summer,full
01-07-2022,LOC01,12.34,56.78,30,reef,Snapper,49,211,20.67864966,35.87632378,5.299117325,8.138494799,1.790317616,62.46581343,33.77835572,23.8362359,1.268736919,0.458531957,14,net,visual,summer,last_quarter
01-07-2022,LOC02,13.45,57.89,50,seagrass,Tuna,49,318.7,21.8389309,35.25054272,5.347170122,8.119238427,1.528340998,56.80675066,34.71779452,23.42330151,1.269709152,0.400774438,13,longline,visual,summer,last_quarter
01-07-2022,LOC02,13.45,57.89,50,seagrass,Sardine,207,483.9,23.06032918,34.8712394,5.24864709,8.067821944,1.422115791,66.39677468,39.37138839,23.01809015,1.287914557,0.332230027,16,trawl,catch,summer,first_quarter
01-07-2022,LOC02,13.45,57.89,50,seagrass,Snapper,40,185.4,22.07949166,34.73310203,5.135416008,8.073237222,1.061262785,64.49742594,38.76436084,24.84317431,1.31941358,0.341740827,12,longline,acoustic,summer,new
01-08-2022,LOC01,12.34,56.78,30,reef,Tuna,41,280.5,22.59436902,34.1678218,5.998785401,8.054238714,1.428176585,84.70497981,19.04078675,22.29711537,1.069700625,0.4277165,9,net,acoustic,summer,last_quarter
01-08-2022,LOC01,12.34,56.78,30,reef,Sardine,195,496.9,21.25026895,35.3659067,5.367082666,8.047736861,0.963657953,68.79178614,27.95023423,22.77983163,1.070917502,0.471545951,8,longline,catch,summer,new
01-08-2022,LOC01,12.34,56.78,30,reef,Snapper,54,190.7,21.3027413,34.60829947,6.111906246,8.045696321,0.756759854,80.10138716,31.66580528,21.86843723,1.053397825,0.307822629,16,net,catch,summer,new
01-08-2022,LOC02,13.45,57.89,50,seagrass,Tuna,44,121.3,19.34767701,34.7314031,5.333742833,8.119820425,1.225648654,83.93798746,27.78115655,22.94466037,1.067035266,0.415173345,6,longline,visual,summer,new
01-08-2022,LOC02,13.45,57.89,50,seagrass,Sardine,223,354.8,21.09148981,34.95299241,5.36736525,8.066887759,0.770854978,84.78841341,24.41232623,20.94104756,1.04821026,0.37197756,7,trawl,catch,summer,new
01-08-2022,LOC02,13.45,57.89,50,seagrass,Snapper,49,247,21.8124622,35.01001865,5.260176575,8.12719385,0.988477679,93.87923972,24.01363928,19.56881208,1.058331546,0.49722989,15,trawl,visual,summer,new
01-09-2022,LOC01,12.34,56.78,30,reef,Tuna,44,188.2,20.2242894,34.36352379,5.871108847,8.066187665,1.269566584,108.0071912,21.38409865,19.64957858,1.000242778,0.462694176,17,longline,catch,autumn,new
01-09-2022,LOC01,12.34,56.78,30,reef,Sardine,215,135.5,18.2330381,35.71081349,5.919749012,8.062463769,1.492798088,112.6515995,20.12224361,20.70659691,1.000043626,0.51135814,11,longline,acoustic,autumn,first_quarter
01-09-2022,LOC01,12.34,56.78,30,reef,Snapper,39,183.5,17.4839048,33.93591523,5.796376478,8.126561161,1.03413987,101.8436671,29.75471741,19.73091039,1.000001881,0.515221776,10,net,acoustic,autumn,first_quarter
01-09-2022,LOC02,13.45,57.89,50,seagrass,Tuna,54,268.2,21.02805357,34.97334857,5.993851234,8.070798533,1.035737179,103.1799869,16.07870746,20.87495558,1.000930263,0.614983203,8,longline,acoustic,autumn,new
01-09-2022,LOC02,13.45,57.89,50,seagrass,Sardine,206,275.9,19.55292741,35.10526734,6.317200766,8.111099139,1.415116108,106.4072911,28.1370067,20.94095778,1.01421504,0.47573019,18,trawl,acoustic,autumn,new
01-09-2022,LOC02,13.45,57.89,50,seagrass,Snapper,55,256.6,21.2490227,35.34384609,6.393225494,8.022608358,0.920391968,95.37478616,10.13158662,22.0603272,1.000182775,0.53698156,8,net,visual,autumn,full
01-10-2022,LOC01,12.34,56.78,30,reef,Tuna,56,335.3,20.10315996,34.6845192,6.711437854,8.118931966,0.520556117,112.746082,31.52541721,22.20577586,1.049208013,0.591479517,14,net,visual,autumn,new
01-10-2022,LOC01,12.34,56.78,30,reef,Sardine,233,368,20.94282874,34.95008271,6.614371837,8.03852463,1.241113199,135.9158362,26.45333062,21.94295932,1.064610149,0.558257442,13,trawl,visual,autumn,first_quarter
01-10-2022,LOC01,12.34,56.78,30,reef,Snapper,53,238.9,20.87072328,34.813243,6.597060657,8.126142188,1.40066955,139.2355947,28.99853151,20.86960851,1.046195959,0.596211426,14,longline,catch,autumn,last_quarter
01-10-2022,LOC02,13.45,57.89,50,seagrass,Tuna,48,207.8,20.35408349,35.58922543,6.539847608,8.223590454,1.185127052,122.0993423,24.0399023,22.06033956,1.07827531,0.703835566,6,net,visual,autumn,last_quarter
01-10-2022,LOC02,13.45,57.89,50,seagrass,Sardine,206,491.4,21.93749654,34.5714118,6.498213226,8.013732287,0.756332658,135.4802958,21.68715536,20.6950446,1.072837294,0.573879378,16,longline,acoustic,autumn,first_quarter
01-10-2022,LOC02,13.45,57.89,50,seagrass,Snapper,41,255.8,20.00481126,35.46868848,6.343171541,8.191310467,0.793843289,138.2847881,20.73680735,23.81709403,1.082518519,0.549199174,10,net,visual,autumn,last_quarter
01-11-2022,LOC01,12.34,56.78,30,reef,Tuna,47,237.1,23.25835303,35.06589921,6.607324432,8.059351299,1.570535983,155.4560944,43.07991212,24.77952942,1.262541507,0.710645775,9,net,acoustic,autumn,new
01-11-2022,LOC01,12.34,56.78,30,reef,Sardine,202,437.7,22.68551331,35.34382624,6.97524777,8.112132214,1.666985,142.8744392,37.06445698,23.2738556,1.266175923,0.706625965,17,trawl,visual,autumn,new
01-11-2022,LOC01,12.34,56.78,30,reef,Snapper,36,139.5,23.76577493,35.53284259,6.973512175,8.198609798,1.443226291,173.6188943,33.86235292,24.25519335,1.232978011,0.691821359,13,longline,visual,autumn,last_quarter
01-11-2022,LOC02,13.45,57.89,50,seagrass,Tuna,54,284.6,21.59100231,35.20924954,6.83921996,8.069588014,1.267057678,170.018904,33.68261375,22.54301458,1.220399828,0.670626689,11,longline,visual,autumn,first_quarter
01-11-2022,LOC02,13.45,57.89,50,seagrass,Sardine,194,421,21.62394054,34.69017851,6.682483609,8.040580557,1.819262847,150.1873872,39.88332685,24.03931307,1.28435685,0.585140611,12,trawl,acoustic,autumn,first_quarter
01-11-2022,LOC02,13.45,57.89,50,seagrass,Snapper,50,200.6,21.00196022,34.64397292,6.97900886,8.134504571,1.089617317,133.4902765,31.38382157,23.64269494,1.193519055,0.602102492,12,net,catch,autumn,last_quarter
01-12-2022,LOC01,12.34,56.78,30,reef,Tuna,66,399.9,23.69822026,34.89677712,7.204951347,8.07908658,1.827899093,161.6349581,48.46898961,28.10449503,1.521441692,0.682857767,12,net,visual,winter,first_quarter
01-12-2022,LOC01,12.34,56.78,30,reef,Sardine,178,359.7,24.93848432,35.35207407,6.794964161,8.150848852,2.139898632,136.8307493,56.04131413,29.23409308,1.550007948,0.771349238,10,longline,catch,winter,first_quarter
01-12-2022,LOC01,12.34,56.78,30,reef,Snapper,50,220.4,24.08542372,34.96862666,7.123117058,8.027362123,1.865336714,165.0987068,44.6235581,27.86976119,1.475772952,0.727289688,16,trawl,acoustic,winter,first_quarter
01-12-2022,LOC02,13.45,57.89,50,seagrass,Tuna,36,220.1,24.14730689,35.12977088,7.051649237,8.124256128,2.101087003,141.5619002,43.25066294,27.87234868,1.509291194,0.757468842,18,trawl,acoustic,winter,new
01-12-2022,LOC02,13.45,57.89,50,seagrass,Sardine,230,499.3,24.35254057,35.82215086,6.824687035,8.083128512,2.032234611,139.0781767,51.65259764,28.61191048,1.475486723,0.719757141,7,net,catch,winter,full
01-12-2022,LOC02,13.45,57.89,50,seagrass,Snapper,54,328.4,24.67375632,34.91126126,6.924561425,8.004159206,1.660404068,159.6109349,39.45024677,26.23368465,1.480019319,0.787181093,13,longline,visual,winter,full
